time,P,Gb(i),Gd(i),H_sun,T2m,WS10m,load,residual_load,dataset_id
2018-03-18 10:45:00,420.59,477.77,191.65,36.95,-4.85,6.19,151.5,-269.09,1
2018-03-18 11:00:00,442.75,588.7,156.81,37.58,-4.64,6.21,153.5,-289.25,1
2018-03-18 11:15:00,426.61,611.25,143.14,37.45,-4.38,6.31,147.5,-279.11,1
2018-03-18 11:30:00,410.47,633.81,129.46,37.32,-4.12,6.42,141.0,-269.47,1
2018-03-18 11:45:00,394.33,656.36,115.79,37.19,-3.87,6.52,142.5,-251.82999999999998,1
2018-03-18 12:00:00,378.19,678.91,102.12,37.06,-3.61,6.62,141.0,-237.19,1
2018-03-18 12:15:00,359.62,643.81,112.6,36.2,-3.46,6.6,141.0,-218.62,1
2018-03-18 12:30:00,341.04,608.72,123.08,35.34,-3.32,6.58,132.5,-208.54000000000002,1
2018-03-18 12:45:00,322.46,573.62,133.57,34.47,-3.18,6.57,138.5,-183.95999999999998,1
2018-03-18 13:00:00,303.89,538.53,144.05,33.61,-3.03,6.55,130.0,-173.89,1
2018-03-18 13:15:00,293.37,503.87,144.64,32.15,-3.01,6.48,129.0,-164.37,1
2018-03-18 13:30:00,282.85,469.2,145.23,30.68,-2.99,6.42,132.5,-150.35000000000002,1
2018-03-18 13:45:00,272.33,434.54,145.82,29.22,-2.97,6.35,124.5,-147.82999999999998,1
2018-03-18 14:00:00,261.81,399.88,146.41,27.76,-2.95,6.28,125.5,-136.31,1
2018-03-18 14:15:00,227.86,360.2,141.78,25.87,-2.99,6.24,127.5,-100.36000000000001,1
2018-03-18 14:30:00,193.92,320.53,137.15,23.98,-3.03,6.21,123.5,-70.41999999999999,1
2018-03-18 14:45:00,159.98,280.86,132.52,22.1,-3.07,6.18,124.5,-35.47999999999999,1
2018-03-18 15:00:00,126.03,241.18,127.89,20.21,-3.11,6.14,125.5,-0.5300000000000011,1
2018-03-18 15:15:00,108.74,210.85,114.58,18.05,-3.21,6.04,124.5,15.760000000000005,1
2018-03-18 15:30:00,91.44,180.52,101.27,15.9,-3.3,5.93,124.0,32.56,1
2018-03-18 15:45:00,74.15,150.18,87.96,13.74,-3.4,5.82,122.0,47.849999999999994,1
2018-03-18 16:00:00,56.85,119.85,74.65,11.58,-3.5,5.72,129.0,72.15,1
2018-03-18 16:15:00,42.64,89.89,55.99,8.68,-3.62,5.52,124.0,81.36,1
2018-03-18 16:30:00,28.43,59.92,37.33,5.79,-3.74,5.31,122.0,93.57,1
2018-03-18 16:45:00,14.21,29.96,18.66,2.89,-3.86,5.11,124.0,109.78999999999999,1
2018-03-18 17:00:00,0.0,0.0,0.0,0.0,-3.98,4.9,126.0,126.0,1
2018-03-18 17:15:00,0.0,0.0,0.0,0.0,-4.1,4.88,121.0,121.0,1
2018-03-18 17:30:00,0.0,0.0,0.0,0.0,-4.22,4.86,125.5,125.5,1
2018-03-18 17:45:00,0.0,0.0,0.0,0.0,-4.33,4.85,118.5,118.5,1
2018-03-18 18:00:00,0.0,0.0,0.0,0.0,-4.45,4.83,121.0,121.0,1
2018-03-18 18:15:00,0.0,0.0,0.0,0.0,-4.38,4.8,120.0,120.0,1
2018-03-18 18:30:00,0.0,0.0,0.0,0.0,-4.3,4.76,121.5,121.5,1
2018-03-18 18:45:00,0.0,0.0,0.0,0.0,-4.23,4.73,127.5,127.5,1
2018-03-18 19:00:00,0.0,0.0,0.0,0.0,-4.16,4.69,127.5,127.5,1
2018-03-18 19:15:00,0.0,0.0,0.0,0.0,-4.26,4.71,142.0,142.0,1
2018-03-18 19:30:00,0.0,0.0,0.0,0.0,-4.36,4.72,135.5,135.5,1
2018-03-18 19:45:00,0.0,0.0,0.0,0.0,-4.45,4.74,136.5,136.5,1
2018-03-18 20:00:00,0.0,0.0,0.0,0.0,-4.55,4.76,142.5,142.5,1
2018-03-18 20:15:00,0.0,0.0,0.0,0.0,-4.66,4.71,140.5,140.5,1
2018-03-18 20:30:00,0.0,0.0,0.0,0.0,-4.78,4.65,141.0,141.0,1
2018-03-18 20:45:00,0.0,0.0,0.0,0.0,-4.89,4.6,144.5,144.5,1
2018-03-18 21:00:00,0.0,0.0,0.0,0.0,-5.0,4.55,138.5,138.5,1
2018-03-18 21:15:00,0.0,0.0,0.0,0.0,-5.12,4.48,143.5,143.5,1
2018-03-18 21:30:00,0.0,0.0,0.0,0.0,-5.24,4.42,142.0,142.0,1
2018-03-18 21:45:00,0.0,0.0,0.0,0.0,-5.37,4.35,141.5,141.5,1
2018-03-18 22:00:00,0.0,0.0,0.0,0.0,-5.49,4.28,141.5,141.5,1
2018-03-18 22:15:00,0.0,0.0,0.0,0.0,-5.61,4.23,139.5,139.5,1
2018-03-18 22:30:00,0.0,0.0,0.0,0.0,-5.72,4.18,139.0,139.0,1
2018-03-18 22:45:00,0.0,0.0,0.0,0.0,-5.84,4.12,140.0,140.0,1
2018-03-18 23:00:00,0.0,0.0,0.0,0.0,-5.96,4.07,142.5,142.5,1
2018-03-18 23:15:00,0.0,0.0,0.0,0.0,-6.06,4.04,136.5,136.5,1
2018-03-18 23:30:00,0.0,0.0,0.0,0.0,-6.15,4.0,140.5,140.5,1
2018-03-18 23:45:00,0.0,0.0,0.0,0.0,-6.25,3.97,138.5,138.5,1
2018-03-19 00:00:00,0.0,0.0,0.0,0.0,-6.35,3.93,133.5,133.5,1
2018-03-19 00:15:00,0.0,0.0,0.0,0.0,-6.4,3.91,137.0,137.0,1
2018-03-19 00:30:00,0.0,0.0,0.0,0.0,-6.46,3.9,141.5,141.5,1
2018-03-19 00:45:00,0.0,0.0,0.0,0.0,-6.51,3.88,136.0,136.0,1
2018-03-19 01:00:00,0.0,0.0,0.0,0.0,-6.56,3.86,131.5,131.5,1
2018-03-19 01:15:00,0.0,0.0,0.0,0.0,-6.61,3.86,133.5,133.5,1
2018-03-19 01:30:00,0.0,0.0,0.0,0.0,-6.65,3.86,133.0,133.0,1
2018-03-19 01:45:00,0.0,0.0,0.0,0.0,-6.7,3.86,133.5,133.5,1
2018-03-19 02:00:00,0.0,0.0,0.0,0.0,-6.75,3.86,137.5,137.5,1
2018-03-19 02:15:00,0.0,0.0,0.0,0.0,-6.8,3.79,134.0,134.0,1
2018-03-19 02:30:00,0.0,0.0,0.0,0.0,-6.85,3.72,138.5,138.5,1
2018-03-19 02:45:00,0.0,0.0,0.0,0.0,-6.9,3.66,134.5,134.5,1
2018-03-19 03:00:00,0.0,0.0,0.0,0.0,-6.95,3.59,140.5,140.5,1
2018-03-19 03:15:00,0.0,0.0,0.0,0.0,-7.0,3.57,140.5,140.5,1
2018-03-19 03:30:00,0.0,0.0,0.0,0.0,-7.06,3.56,147.0,147.0,1
2018-03-19 03:45:00,0.0,0.0,0.0,0.0,-7.11,3.54,147.5,147.5,1
2018-03-19 04:00:00,0.0,0.0,0.0,0.0,-7.16,3.52,145.0,145.0,1
2018-03-19 04:15:00,0.0,0.0,0.0,0.0,-7.22,3.5,143.0,143.0,1
2018-03-19 04:30:00,0.0,0.0,0.0,0.0,-7.28,3.49,149.5,149.5,1
2018-03-19 04:45:00,0.0,0.0,0.0,0.0,-7.33,3.47,157.5,157.5,1
2018-03-19 05:00:00,0.0,0.0,0.0,0.0,-7.39,3.45,162.0,162.0,1
2018-03-19 05:15:00,2.83,0.0,6.45,1.46,-7.45,3.45,163.5,160.67,1
2018-03-19 05:30:00,5.65,0.0,12.9,2.93,-7.51,3.45,172.5,166.85,1
2018-03-19 05:45:00,8.48,0.0,19.35,4.4,-7.57,3.45,187.5,179.02,1
2018-03-19 06:00:00,11.31,0.0,25.8,5.86,-7.63,3.45,196.0,184.69,1
2018-03-19 06:15:00,44.03,44.93,37.7,8.13,-7.54,3.52,229.0,184.97,1
2018-03-19 06:30:00,76.75,89.86,49.6,10.4,-7.46,3.58,236.0,159.25,1
2018-03-19 06:45:00,109.46,134.78,61.5,12.66,-7.37,3.65,243.5,134.04000000000002,1
2018-03-19 07:00:00,142.18,179.71,73.4,14.93,-7.28,3.72,246.5,104.32,1
2018-03-19 07:15:00,184.19,231.96,73.65,17.02,-7.07,3.81,243.0,58.81,1
2018-03-19 07:30:00,226.2,284.2,73.9,19.1,-6.86,3.9,253.5,27.30000000000001,1
2018-03-19 07:45:00,268.21,336.44,74.16,21.18,-6.65,3.98,269.5,1.2900000000000205,1
2018-03-19 08:00:00,310.22,388.69,74.41,23.27,-6.44,4.07,266.0,-44.22000000000003,1
2018-03-19 08:15:00,338.22,423.07,80.28,25.04,-6.16,4.09,285.0,-53.22000000000003,1
2018-03-19 08:30:00,366.22,457.45,86.16,26.8,-5.87,4.11,253.5,-112.72000000000003,1
2018-03-19 08:45:00,394.22,491.83,92.03,28.57,-5.58,4.12,272.5,-121.72000000000003,1
2018-03-19 09:00:00,422.22,526.21,97.9,30.34,-5.3,4.14,241.5,-180.72000000000003,1
2018-03-19 09:15:00,446.45,561.17,95.52,31.62,-4.97,4.14,235.5,-210.95,1
2018-03-19 09:30:00,470.69,596.13,93.15,32.9,-4.65,4.14,243.5,-227.19,1
2018-03-19 09:45:00,494.92,631.09,90.77,34.19,-4.32,4.14,250.5,-244.42000000000002,1
2018-03-19 10:00:00,519.15,666.05,88.39,35.47,-4.0,4.14,306.0,-213.14999999999998,1
2018-03-19 10:15:00,535.73,687.09,84.97,36.1,-3.69,4.14,271.5,-264.23,1
2018-03-19 10:30:00,552.31,708.12,81.56,36.72,-3.38,4.14,278.5,-273.80999999999995,1
2018-03-19 10:45:00,568.89,729.16,78.14,37.35,-3.06,4.14,338.5,-230.39,1
2018-03-19 11:00:00,585.47,750.2,74.72,37.98,-2.75,4.14,277.0,-308.47,1
2018-03-19 11:15:00,585.99,749.2,75.16,37.84,-2.52,4.12,317.5,-268.49,1
2018-03-19 11:30:00,586.5,748.19,75.59,37.71,-2.28,4.11,294.5,-292.0,1
2018-03-19 11:45:00,587.01,747.18,76.02,37.57,-2.04,4.09,262.0,-325.01,1
2018-03-19 12:00:00,587.52,746.18,76.46,37.44,-1.81,4.07,280.0,-307.52,1
2018-03-19 12:15:00,575.94,728.5,76.56,36.57,-1.65,4.05,291.0,-284.94000000000005,1
2018-03-19 12:30:00,564.36,710.83,76.66,35.7,-1.49,4.04,245.5,-318.86,1
2018-03-19 12:45:00,552.77,693.16,76.77,34.83,-1.33,4.02,242.0,-310.77,1
2018-03-19 13:00:00,541.19,675.48,76.87,33.96,-1.17,4.0,238.5,-302.69000000000005,1
2018-03-19 13:15:00,517.95,642.64,77.22,32.49,-1.09,3.96,241.0,-276.95000000000005,1
2018-03-19 13:30:00,494.71,609.81,77.57,31.02,-1.01,3.93,249.0,-245.70999999999998,1
2018-03-19 13:45:00,471.46,576.97,77.92,29.55,-0.94,3.9,288.0,-183.45999999999998,1
2018-03-19 14:00:00,448.22,544.13,78.27,28.08,-0.86,3.86,289.0,-159.22000000000003,1
2018-03-19 14:15:00,414.45,500.96,77.12,26.18,-0.88,3.81,292.5,-121.94999999999999,1
2018-03-19 14:30:00,380.68,457.78,75.97,24.29,-0.89,3.76,242.5,-138.18,1
2018-03-19 14:45:00,346.9,414.6,74.82,22.4,-0.9,3.71,227.5,-119.39999999999998,1
2018-03-19 15:00:00,313.13,371.43,73.67,20.5,-0.92,3.66,217.0,-96.13,1
2018-03-19 15:15:00,270.7,324.1,69.27,18.34,-1.03,3.59,210.0,-60.69999999999999,1
2018-03-19 15:30:00,228.27,276.78,64.87,16.18,-1.14,3.52,195.5,-32.77000000000001,1
2018-03-19 15:45:00,185.84,229.46,60.47,14.01,-1.25,3.45,175.5,-10.340000000000003,1
2018-03-19 16:00:00,143.41,182.13,56.07,11.85,-1.36,3.38,168.5,25.090000000000003,1
2018-03-19 16:15:00,108.17,136.6,44.52,9.55,-1.67,3.19,158.0,49.83,1
2018-03-19 16:30:00,72.94,91.06,32.97,7.24,-1.98,3.0,145.5,72.56,1
2018-03-19 16:45:00,37.7,45.53,21.42,4.94,-2.28,2.81,138.0,100.3,1
2018-03-19 17:00:00,2.46,0.0,9.87,2.64,-2.59,2.62,139.0,136.54,1
2018-03-19 17:15:00,1.84,0.0,7.4,1.98,-3.1,2.5,139.5,137.66,1
2018-03-19 17:30:00,1.23,0.0,4.93,1.32,-3.61,2.38,142.0,140.77,1
2018-03-19 17:45:00,0.61,0.0,2.47,0.66,-4.12,2.26,136.5,135.89,1
2018-03-19 18:00:00,0.0,0.0,0.0,0.0,-4.63,2.14,133.0,133.0,1
2018-03-19 18:15:00,0.0,0.0,0.0,0.0,-4.73,2.0,132.0,132.0,1
2018-03-19 18:30:00,0.0,0.0,0.0,0.0,-4.84,1.87,126.5,126.5,1
2018-03-19 18:45:00,0.0,0.0,0.0,0.0,-4.94,1.73,129.5,129.5,1
2018-03-19 19:00:00,0.0,0.0,0.0,0.0,-5.05,1.59,130.0,130.0,1
2018-03-19 19:15:00,0.0,0.0,0.0,0.0,-4.64,1.54,142.5,142.5,1
2018-03-19 19:30:00,0.0,0.0,0.0,0.0,-4.22,1.48,142.5,142.5,1
2018-03-19 19:45:00,0.0,0.0,0.0,0.0,-3.8,1.43,144.0,144.0,1
2018-03-19 20:00:00,0.0,0.0,0.0,0.0,-3.39,1.38,150.0,150.0,1
2018-03-19 20:15:00,0.0,0.0,0.0,0.0,-3.26,1.42,151.5,151.5,1
2018-03-19 20:30:00,0.0,0.0,0.0,0.0,-3.13,1.45,150.5,150.5,1
2018-03-19 20:45:00,0.0,0.0,0.0,0.0,-3.0,1.48,150.5,150.5,1
2018-03-19 21:00:00,0.0,0.0,0.0,0.0,-2.87,1.52,150.0,150.0,1
2018-03-19 21:15:00,0.0,0.0,0.0,0.0,-2.89,1.52,144.0,144.0,1
2018-03-19 21:30:00,0.0,0.0,0.0,0.0,-2.9,1.52,148.5,148.5,1
2018-03-19 21:45:00,0.0,0.0,0.0,0.0,-2.92,1.52,144.5,144.5,1
2018-03-19 22:00:00,0.0,0.0,0.0,0.0,-2.94,1.52,143.5,143.5,1
2018-03-19 22:15:00,0.0,0.0,0.0,0.0,-3.05,1.54,144.5,144.5,1
2018-03-19 22:30:00,0.0,0.0,0.0,0.0,-3.16,1.56,145.0,145.0,1
2018-03-19 22:45:00,0.0,0.0,0.0,0.0,-3.28,1.57,144.0,144.0,1
2018-03-19 23:00:00,0.0,0.0,0.0,0.0,-3.39,1.59,147.5,147.5,1
2018-03-19 23:15:00,0.0,0.0,0.0,0.0,-3.76,1.62,140.5,140.5,1
2018-03-19 23:30:00,0.0,0.0,0.0,0.0,-4.12,1.66,137.5,137.5,1
2018-03-19 23:45:00,0.0,0.0,0.0,0.0,-4.49,1.69,137.5,137.5,1
2018-03-20 00:00:00,0.0,0.0,0.0,0.0,-4.86,1.72,138.0,138.0,1
2018-03-20 00:15:00,0.0,0.0,0.0,0.0,-4.92,1.74,136.5,136.5,1
2018-03-20 00:30:00,0.0,0.0,0.0,0.0,-4.99,1.76,136.5,136.5,1
2018-03-20 00:45:00,0.0,0.0,0.0,0.0,-5.05,1.77,140.5,140.5,1
2018-03-20 01:00:00,0.0,0.0,0.0,0.0,-5.11,1.79,136.5,136.5,1
2018-03-20 01:15:00,0.0,0.0,0.0,0.0,-4.99,1.77,138.0,138.0,1
2018-03-20 01:30:00,0.0,0.0,0.0,0.0,-4.88,1.76,139.5,139.5,1
2018-03-20 01:45:00,0.0,0.0,0.0,0.0,-4.76,1.74,136.0,136.0,1
2018-03-20 02:00:00,0.0,0.0,0.0,0.0,-4.64,1.72,137.0,137.0,1
2018-03-20 02:15:00,0.0,0.0,0.0,0.0,-4.76,1.72,135.0,135.0,1
2018-03-20 02:30:00,0.0,0.0,0.0,0.0,-4.87,1.72,139.0,139.0,1
2018-03-20 02:45:00,0.0,0.0,0.0,0.0,-4.98,1.72,136.5,136.5,1
2018-03-20 03:00:00,0.0,0.0,0.0,0.0,-5.1,1.72,136.5,136.5,1
2018-03-20 03:15:00,0.0,0.0,0.0,0.0,-5.1,1.7,141.5,141.5,1
2018-03-20 03:30:00,0.0,0.0,0.0,0.0,-5.09,1.69,137.5,137.5,1
2018-03-20 03:45:00,0.0,0.0,0.0,0.0,-5.08,1.67,140.0,140.0,1
2018-03-20 04:00:00,0.0,0.0,0.0,0.0,-5.08,1.66,143.0,143.0,1
2018-03-20 04:15:00,0.0,0.0,0.0,0.0,-5.45,1.74,145.5,145.5,1
2018-03-20 04:30:00,0.0,0.0,0.0,0.0,-5.82,1.83,158.0,158.0,1
2018-03-20 04:45:00,0.0,0.0,0.0,0.0,-6.18,1.92,163.5,163.5,1
2018-03-20 05:00:00,0.0,0.0,0.0,0.0,-6.55,2.0,165.0,165.0,1
2018-03-20 05:15:00,1.55,1.86,9.4,1.55,-6.2,2.08,165.0,163.45,1
2018-03-20 05:30:00,3.09,3.72,18.81,3.1,-5.85,2.17,173.0,169.91,1
2018-03-20 05:45:00,4.64,5.59,28.21,4.66,-5.5,2.26,178.0,173.36,1
2018-03-20 06:00:00,6.18,7.45,37.62,6.21,-5.15,2.34,196.5,190.32,1
2018-03-20 06:15:00,23.0,15.19,57.83,8.48,-4.65,2.38,207.0,184.0,1
2018-03-20 06:30:00,39.82,22.94,78.04,10.75,-4.15,2.41,214.0,174.18,1
2018-03-20 06:45:00,56.63,30.68,98.26,13.02,-3.64,2.44,229.0,172.37,1
2018-03-20 07:00:00,73.45,38.42,118.47,15.29,-3.14,2.48,238.5,165.05,1
2018-03-20 07:15:00,96.03,28.82,118.38,17.38,-2.78,2.65,240.0,143.97,1
2018-03-20 07:30:00,118.62,19.21,118.28,19.47,-2.41,2.82,250.5,131.88,1
2018-03-20 07:45:00,141.2,9.6,118.18,21.56,-2.04,3.0,266.5,125.30000000000001,1
2018-03-20 08:00:00,163.79,0.0,118.09,23.65,-1.68,3.17,270.0,106.21000000000001,1
2018-03-20 08:15:00,139.75,0.0,113.38,25.42,-1.33,3.64,313.0,173.25,1
2018-03-20 08:30:00,115.71,0.0,108.66,27.19,-0.98,4.1,309.5,193.79000000000002,1
2018-03-20 08:45:00,91.66,0.0,103.94,28.96,-0.64,4.57,278.5,186.84,1
2018-03-20 09:00:00,67.62,0.0,99.23,30.73,-0.29,5.03,254.5,186.88,1
2018-03-20 09:15:00,65.39,0.0,95.26,32.02,-0.09,5.17,244.5,179.11,1
2018-03-20 09:30:00,63.16,0.0,91.3,33.3,0.11,5.31,256.5,193.34,1
2018-03-20 09:45:00,60.93,0.0,87.33,34.58,0.3,5.45,312.0,251.07,1
2018-03-20 10:00:00,58.7,0.0,83.36,35.87,0.5,5.59,323.5,264.8,1
2018-03-20 10:15:00,58.99,0.0,85.1,36.5,0.67,5.54,313.5,254.51,1
2018-03-20 10:30:00,59.28,0.0,86.83,37.12,0.84,5.48,333.5,274.22,1
2018-03-20 10:45:00,59.56,0.0,88.56,37.75,1.01,5.43,309.0,249.44,1
2018-03-20 11:00:00,59.85,0.0,90.3,38.38,1.18,5.38,325.5,265.65,1
2018-03-20 11:15:00,101.27,0.0,93.28,38.24,1.32,5.5,305.0,203.73000000000002,1
2018-03-20 11:30:00,142.69,0.0,96.26,38.1,1.46,5.62,265.0,122.31,1
2018-03-20 11:45:00,184.11,0.0,99.23,37.96,1.61,5.74,270.5,86.38999999999999,1
2018-03-20 12:00:00,225.53,0.0,102.21,37.82,1.75,5.86,266.0,40.47,1
2018-03-20 12:15:00,181.39,0.0,93.03,36.94,1.87,5.98,275.5,94.11000000000001,1
2018-03-20 12:30:00,137.25,0.0,83.85,36.06,1.98,6.1,266.0,128.75,1
2018-03-20 12:45:00,93.1,0.0,74.67,35.19,2.1,6.22,255.0,161.9,1
2018-03-20 13:00:00,48.96,0.0,65.49,34.31,2.22,6.34,257.0,208.04,1
2018-03-20 13:15:00,88.37,99.88,86.92,32.83,2.34,6.15,260.5,172.13,1
2018-03-20 13:30:00,127.77,199.76,108.35,31.36,2.46,5.96,313.5,185.73000000000002,1
2018-03-20 13:45:00,167.18,299.64,129.79,29.88,2.57,5.78,311.5,144.32,1
2018-03-20 14:00:00,206.59,399.52,151.22,28.4,2.69,5.59,322.0,115.41,1
2018-03-20 14:15:00,230.67,345.05,151.94,26.5,2.74,5.48,341.5,110.83000000000001,1
2018-03-20 14:30:00,254.74,290.58,152.67,24.6,2.79,5.38,306.0,51.25999999999999,1
2018-03-20 14:45:00,278.82,236.1,153.39,22.69,2.84,5.28,271.5,-7.319999999999993,1
2018-03-20 15:00:00,302.89,181.63,154.11,20.79,2.89,5.17,261.5,-41.389999999999986,1
2018-03-20 15:15:00,256.12,179.34,130.26,18.62,2.8,4.96,268.5,12.379999999999995,1
2018-03-20 15:30:00,209.35,177.04,106.42,16.45,2.72,4.76,241.5,32.150000000000006,1
2018-03-20 15:45:00,162.58,174.75,82.57,14.29,2.64,4.55,222.0,59.41999999999999,1
2018-03-20 16:00:00,115.81,172.46,58.72,12.12,2.55,4.34,202.0,86.19,1
2018-03-20 16:15:00,87.57,129.34,47.0,9.82,2.24,4.17,187.5,99.93,1
2018-03-20 16:30:00,59.33,86.23,35.28,7.51,1.93,4.0,181.0,121.67,1
2018-03-20 16:45:00,31.09,43.12,23.56,5.2,1.62,3.83,177.5,146.41,1
2018-03-20 17:00:00,2.85,0.0,11.84,2.9,1.31,3.66,166.0,163.15,1
2018-03-20 17:15:00,2.13,0.0,8.88,2.17,0.96,3.54,167.5,165.37,1
2018-03-20 17:30:00,1.42,0.0,5.92,1.45,0.6,3.42,166.0,164.58,1
2018-03-20 17:45:00,0.71,0.0,2.96,0.73,0.24,3.29,161.5,160.79,1
2018-03-20 18:00:00,0.0,0.0,0.0,0.0,-0.11,3.17,159.5,159.5,1
2018-03-20 18:15:00,0.0,0.0,0.0,0.0,-0.36,3.0,162.5,162.5,1
2018-03-20 18:30:00,0.0,0.0,0.0,0.0,-0.62,2.82,157.5,157.5,1
2018-03-20 18:45:00,0.0,0.0,0.0,0.0,-0.87,2.65,153.5,153.5,1
2018-03-20 19:00:00,0.0,0.0,0.0,0.0,-1.12,2.48,154.0,154.0,1
2018-03-20 19:15:00,0.0,0.0,0.0,0.0,-1.36,2.46,168.5,168.5,1
2018-03-20 19:30:00,0.0,0.0,0.0,0.0,-1.6,2.45,166.5,166.5,1
2018-03-20 19:45:00,0.0,0.0,0.0,0.0,-1.83,2.43,166.0,166.0,1
2018-03-20 20:00:00,0.0,0.0,0.0,0.0,-2.07,2.41,166.5,166.5,1
2018-03-20 20:15:00,0.0,0.0,0.0,0.0,-2.39,2.38,168.0,168.0,1
2018-03-20 20:30:00,0.0,0.0,0.0,0.0,-2.72,2.34,173.0,173.0,1
2018-03-20 20:45:00,0.0,0.0,0.0,0.0,-3.04,2.31,166.0,166.0,1
2018-03-20 21:00:00,0.0,0.0,0.0,0.0,-3.36,2.28,170.0,170.0,1
2018-03-20 21:15:00,0.0,0.0,0.0,0.0,-3.8,2.24,166.0,166.0,1
2018-03-20 21:30:00,0.0,0.0,0.0,0.0,-4.24,2.21,168.5,168.5,1
2018-03-20 21:45:00,0.0,0.0,0.0,0.0,-4.69,2.17,169.5,169.5,1
2018-03-20 22:00:00,0.0,0.0,0.0,0.0,-5.13,2.14,167.0,167.0,1
2018-03-20 22:15:00,0.0,0.0,0.0,0.0,-5.06,2.09,166.5,166.5,1
2018-03-20 22:30:00,0.0,0.0,0.0,0.0,-5.0,2.04,172.0,172.0,1
2018-03-20 22:45:00,0.0,0.0,0.0,0.0,-4.94,1.98,167.0,167.0,1
2018-03-20 23:00:00,0.0,0.0,0.0,0.0,-4.87,1.93,175.0,175.0,1
2018-03-20 23:15:00,0.0,0.0,0.0,0.0,-4.76,1.88,176.0,176.0,1
2018-03-20 23:30:00,0.0,0.0,0.0,0.0,-4.64,1.82,179.5,179.5,1
2018-03-20 23:45:00,0.0,0.0,0.0,0.0,-4.53,1.77,176.5,176.5,1
2018-03-21 00:00:00,0.0,0.0,0.0,0.0,-4.41,1.72,171.0,171.0,1
2018-03-21 00:15:00,0.0,0.0,0.0,0.0,-4.02,1.67,174.0,174.0,1
2018-03-21 00:30:00,0.0,0.0,0.0,0.0,-3.64,1.62,167.0,167.0,1
2018-03-21 00:45:00,0.0,0.0,0.0,0.0,-3.25,1.57,166.5,166.5,1
2018-03-21 01:00:00,0.0,0.0,0.0,0.0,-2.86,1.52,148.0,148.0,1
2018-03-21 01:15:00,0.0,0.0,0.0,0.0,-2.71,1.47,146.0,146.0,1
2018-03-21 01:30:00,0.0,0.0,0.0,0.0,-2.56,1.42,143.5,143.5,1
2018-03-21 01:45:00,0.0,0.0,0.0,0.0,-2.42,1.36,150.0,150.0,1
2018-03-21 02:00:00,0.0,0.0,0.0,0.0,-2.27,1.31,146.5,146.5,1
2018-03-21 02:15:00,0.0,0.0,0.0,0.0,-2.33,1.27,148.5,148.5,1
2018-03-21 02:30:00,0.0,0.0,0.0,0.0,-2.39,1.24,147.0,147.0,1
2018-03-21 02:45:00,0.0,0.0,0.0,0.0,-2.45,1.2,147.5,147.5,1
2018-03-21 03:00:00,0.0,0.0,0.0,0.0,-2.51,1.17,148.0,148.0,1
2018-03-21 03:15:00,0.0,0.0,0.0,0.0,-2.55,1.14,150.0,150.0,1
2018-03-21 03:30:00,0.0,0.0,0.0,0.0,-2.6,1.1,147.0,147.0,1
2018-03-21 03:45:00,0.0,0.0,0.0,0.0,-2.64,1.06,150.0,150.0,1
2018-03-21 04:00:00,0.0,0.0,0.0,0.0,-2.68,1.03,149.5,149.5,1
2018-03-21 04:15:00,0.0,0.0,0.0,0.0,-2.73,1.03,149.0,149.0,1
2018-03-21 04:30:00,0.0,0.0,0.0,0.0,-2.78,1.03,160.5,160.5,1
2018-03-21 04:45:00,0.0,0.0,0.0,0.0,-2.82,1.03,165.5,165.5,1
2018-03-21 05:00:00,0.0,0.0,0.0,0.0,-2.87,1.03,167.5,167.5,1
2018-03-21 05:15:00,7.09,10.22,8.32,1.64,-2.88,1.03,172.0,164.91,1
2018-03-21 05:30:00,14.18,20.43,16.64,3.28,-2.88,1.03,180.5,166.32,1
2018-03-21 05:45:00,21.27,30.65,24.96,4.93,-2.89,1.03,197.5,176.23,1
2018-03-21 06:00:00,28.36,40.87,33.28,6.57,-2.9,1.03,197.5,169.14,1
2018-03-21 06:15:00,63.54,80.11,41.71,8.84,-2.66,1.02,221.0,157.46,1
2018-03-21 06:30:00,98.72,119.35,50.14,11.12,-2.42,1.0,214.0,115.28,1
2018-03-21 06:45:00,133.9,158.59,58.58,13.39,-2.17,0.98,228.5,94.6,1
2018-03-21 07:00:00,169.08,197.83,67.01,15.66,-1.93,0.97,227.0,57.91999999999999,1
2018-03-21 07:15:00,207.31,244.9,69.82,17.75,-1.69,1.07,240.0,32.69,1
2018-03-21 07:30:00,245.54,291.97,72.64,19.84,-1.46,1.17,272.5,26.960000000000008,1
2018-03-21 07:45:00,283.77,339.04,75.45,21.94,-1.22,1.28,295.5,11.730000000000018,1
2018-03-21 08:00:00,322.0,386.11,78.26,24.03,-0.98,1.38,263.0,-59.0,1
2018-03-21 08:15:00,352.16,419.82,83.84,25.8,-0.85,1.46,265.5,-86.66000000000003,1
2018-03-21 08:30:00,382.32,453.53,89.43,27.58,-0.72,1.55,269.0,-113.32,1
2018-03-21 08:45:00,412.47,487.24,95.02,29.35,-0.59,1.64,274.0,-138.47000000000003,1
2018-03-21 09:00:00,442.63,520.95,100.6,31.12,-0.46,1.72,255.0,-187.63,1
2018-03-21 09:15:00,458.14,529.85,113.35,32.41,0.12,1.79,244.0,-214.14,1
2018-03-21 09:30:00,473.65,538.76,126.1,33.7,0.7,1.86,246.0,-227.64999999999998,1
2018-03-21 09:45:00,489.16,547.66,138.84,34.98,1.29,1.93,253.0,-236.16000000000003,1
